Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4474,2021-05-25 17:00:00,2021-06-01 17:00:00,Second Class,C0788,Fatima,Home Office,Pakistan,Rawalpindi,Punjab,East,P0068,Technology,Storage,Smartphone,1768.23,4,0.26,354.12
4475,2021-05-25 18:00:00,2021-06-01 18:00:00,Same Day,C0840,Ahmed,Home Office,Pakistan,Faisalabad,Sindh,East,P0392,Office Supplies,Storage,Printer,133.63,7,0.24,13.38
4476,2021-05-25 19:00:00,2021-06-01 19:00:00,Standard Class,C0841,Omar,Home Office,Pakistan,Karachi,Punjab,Central,P0316,Furniture,Binders,Pen Set,1038.49,6,0.22,224.92
4477,2021-05-25 20:00:00,2021-05-28 20:00:00,Standard Class,C0071,Omar,Corporate,Pakistan,Karachi,Sindh,West,P0065,Technology,Binders,Office Chair,149.47,2,0.29,10.36
4478,2021-05-25 21:00:00,2021-05-31 21:00:00,Standard Class,C0590,Noor,Home Office,Pakistan,Rawalpindi,Islamabad Capital,West,P0292,Office Supplies,Phones,Pen Set,940.8,4,0.25,129.29
4479,2021-05-25 22:00:00,2021-06-02 22:00:00,Second Class,C0796,Ahmed,Home Office,Pakistan,Rawalpindi,Punjab,Central,P0455,Office Supplies,Tables,Office Chair,1276.29,3,0.28,215.97
4480,2021-05-25 23:00:00,2021-05-29 23:00:00,Second Class,C0130,Omar,Home Office,Pakistan,Rawalpindi,Sindh,South,P0217,Office Supplies,Phones,Smartphone,1502.21,9,0.22,331.24
4481,2021-05-26 00:00:00,2021-06-03 00:00:00,Same Day,C0889,Omar,Corporate,Pakistan,Karachi,Islamabad Capital,Central,P0029,Furniture,Chairs,Filing Cabinet,320.14,6,0.25,70.86
4482,2021-05-26 01:00:00,2021-05-28 01:00:00,First Class,C0043,Ahmed,Consumer,Pakistan,Islamabad,Islamabad Capital,Central,P0193,Office Supplies,Tables,Office Chair,374.82,2,0.09,32.56
4483,2021-05-26 02:00:00,2021-06-04 02:00:00,Second Class,C0520,Noor,Corporate,Pakistan,Karachi,Punjab,South,P0056,Office Supplies,Chairs,Executive Desk,966.63,2,0.2,235.3
4484,2021-05-26 03:00:00,2021-06-04 03:00:00,Same Day,C0013,Noor,Home Office,Pakistan,Rawalpindi,Punjab,East,P0338,Office Supplies,Storage,Smartphone,1996.17,3,0.06,354.74
4485,2021-05-26 04:00:00,2021-06-03 04:00:00,Same Day,C0725,Noor,Corporate,Pakistan,Islamabad,Punjab,West,P0388,Technology,Phones,Printer,744.29,5,0.02,135.28
4486,2021-05-26 05:00:00,2021-05-27 05:00:00,First Class,C0623,Noor,Consumer,Pakistan,Islamabad,Sindh,West,P0212,Technology,Binders,Printer,883.68,6,0.17,201.3
4487,2021-05-26 06:00:00,2021-05-28 06:00:00,Standard Class,C0988,Ali,Consumer,Pakistan,Lahore,Punjab,South,P0238,Technology,Phones,Pen Set,893.27,5,0.23,101.89
4488,2021-05-26 07:00:00,2021-06-01 07:00:00,Same Day,C0803,Ahmed,Home Office,Pakistan,Faisalabad,Islamabad Capital,West,P0200,Office Supplies,Accessories,Pen Set,207.37,1,0.02,27.59
4489,2021-05-26 08:00:00,2021-05-31 08:00:00,Same Day,C0535,Bilal,Consumer,Pakistan,Rawalpindi,Islamabad Capital,South,P0475,Office Supplies,Tables,Smartphone,1559.64,1,0.05,385.23
4490,2021-05-26 09:00:00,2021-06-04 09:00:00,Same Day,C0302,Ali,Corporate,Pakistan,Faisalabad,Punjab,East,P0178,Furniture,Storage,Pen Set,543.55,7,0.03,28.98
4491,2021-05-26 10:00:00,2021-05-31 10:00:00,Standard Class,C0766,Omar,Corporate,Pakistan,Lahore,Punjab,South,P0423,Office Supplies,Accessories,Pen Set,1422.15,7,0.19,317.75
4492,2021-05-26 11:00:00,2021-05-28 11:00:00,Standard Class,C0527,Ali,Consumer,Pakistan,Faisalabad,Islamabad Capital,West,P0419,Furniture,Accessories,Smartphone,976.43,6,0.02,213.35
4493,2021-05-26 12:00:00,2021-05-30 12:00:00,First Class,C0642,Ayesha,Home Office,Pakistan,Rawalpindi,Sindh,West,P0153,Office Supplies,Phones,Office Chair,1242.97,9,0.03,127.38
4494,2021-05-26 13:00:00,2021-06-04 13:00:00,Second Class,C0573,Bilal,Home Office,Pakistan,Lahore,Islamabad Capital,South,P0462,Furniture,Tables,Smartphone,155.24,2,0.08,33.27
4495,2021-05-26 14:00:00,2021-05-27 14:00:00,Standard Class,C0115,Bilal,Corporate,Pakistan,Faisalabad,Islamabad Capital,West,P0044,Technology,Phones,Smartphone,1785.43,1,0.08,207.2
4496,2021-05-26 15:00:00,2021-05-27 15:00:00,Second Class,C0460,Bilal,Consumer,Pakistan,Karachi,Islamabad Capital,South,P0431,Office Supplies,Tables,Pen Set,525.52,6,0.17,92.38
4497,2021-05-26 16:00:00,2021-06-02 16:00:00,Second Class,C0832,Noor,Corporate,Pakistan,Islamabad,Punjab,West,P0168,Furniture,Accessories,Executive Desk,1356.69,6,0.01,189.09
4498,2021-05-26 17:00:00,2021-05-29 17:00:00,Standard Class,C0505,Omar,Corporate,Pakistan,Lahore,Sindh,Central,P0287,Technology,Chairs,Printer,1606.14,9,0.18,112.86
4499,2021-05-26 18:00:00,2021-05-28 18:00:00,Same Day,C0308,Ali,Corporate,Pakistan,Karachi,Sindh,East,P0197,Technology,Storage,Pen Set,1103.08,1,0.12,252.68
4500,2021-05-26 19:00:00,2021-06-04 19:00:00,First Class,C0932,Ali,Home Office,Pakistan,Rawalpindi,Punjab,West,P0337,Office Supplies,Accessories,Office Chair,707.8,1,0.05,112.58
4501,2021-05-26 20:00:00,2021-05-29 20:00:00,Second Class,C0963,Ayesha,Consumer,Pakistan,Islamabad,Islamabad Capital,West,P0074,Furniture,Phones,Filing Cabinet,1956.91,6,0.2,286.42
4502,2021-05-26 21:00:00,2021-05-28 21:00:00,Same Day,C0325,Ahmed,Consumer,Pakistan,Lahore,Punjab,West,P0171,Furniture,Storage,Office Chair,592.96,5,0.1,133.95
4503,2021-05-26 22:00:00,2021-06-03 22:00:00,Standard Class,C0579,Ali,Home Office,Pakistan,Islamabad,Punjab,South,P0380,Furniture,Accessories,Printer,1899.89,6,0.25,219.64
4504,2021-05-26 23:00:00,2021-06-01 23:00:00,Second Class,C0761,Ayesha,Corporate,Pakistan,Lahore,Sindh,West,P0183,Technology,Tables,Filing Cabinet,354.64,6,0.3,58.19
4505,2021-05-27 00:00:00,2021-06-02 00:00:00,Second Class,C0175,Omar,Corporate,Pakistan,Lahore,Sindh,South,P0016,Furniture,Phones,Smartphone,808.98,4,0.23,183.2
4506,2021-05-27 01:00:00,2021-06-03 01:00:00,Second Class,C0851,Noor,Home Office,Pakistan,Faisalabad,Punjab,West,P0496,Technology,Accessories,Executive Desk,320.07,8,0.22,37.95
4507,2021-05-27 02:00:00,2021-06-03 02:00:00,Same Day,C0514,Ahmed,Consumer,Pakistan,Islamabad,Punjab,Central,P0068,Furniture,Tables,Executive Desk,54.37,5,0.11,11.35
4508,2021-05-27 03:00:00,2021-06-02 03:00:00,Same Day,C0172,Ayesha,Home Office,Pakistan,Islamabad,Sindh,Central,P0375,Technology,Tables,Printer,557.5,6,0.16,85.23
4509,2021-05-27 04:00:00,2021-05-31 04:00:00,Same Day,C0997,Ali,Consumer,Pakistan,Karachi,Sindh,East,P0325,Office Supplies,Tables,Pen Set,220.06,2,0.02,17.95
4510,2021-05-27 05:00:00,2021-06-05 05:00:00,Second Class,C0960,Ahmed,Consumer,Pakistan,Rawalpindi,Islamabad Capital,South,P0042,Technology,Storage,Printer,1973.37,1,0.22,114.69
4511,2021-05-27 06:00:00,2021-06-02 06:00:00,Second Class,C0502,Fatima,Consumer,Pakistan,Karachi,Punjab,East,P0110,Furniture,Phones,Executive Desk,1535.22,8,0.2,299.9
4512,2021-05-27 07:00:00,2021-05-31 07:00:00,First Class,C0977,Ahmed,Corporate,Pakistan,Faisalabad,Islamabad Capital,West,P0041,Technology,Tables,Filing Cabinet,57.22,6,0.08,5.86
4513,2021-05-27 08:00:00,2021-05-30 08:00:00,First Class,C0334,Bilal,Corporate,Pakistan,Lahore,Islamabad Capital,West,P0306,Furniture,Accessories,Filing Cabinet,486.11,9,0.16,103.61
4514,2021-05-27 09:00:00,2021-05-31 09:00:00,Same Day,C0284,Noor,Home Office,Pakistan,Faisalabad,Islamabad Capital,Central,P0468,Office Supplies,Tables,Pen Set,1356.74,5,0.2,119.1
4515,2021-05-27 10:00:00,2021-05-30 10:00:00,Same Day,C0475,Bilal,Home Office,Pakistan,Faisalabad,Sindh,East,P0006,Technology,Phones,Office Chair,827.18,8,0.11,135.3
4516,2021-05-27 11:00:00,2021-05-29 11:00:00,Standard Class,C0054,Fatima,Corporate,Pakistan,Karachi,Islamabad Capital,West,P0331,Office Supplies,Binders,Smartphone,1672.09,7,0.22,114.86
4517,2021-05-27 12:00:00,2021-06-01 12:00:00,Same Day,C0458,Bilal,Home Office,Pakistan,Lahore,Sindh,West,P0181,Technology,Binders,Pen Set,1034.48,1,0.24,203.95
4518,2021-05-27 13:00:00,2021-05-29 13:00:00,First Class,C0579,Fatima,Corporate,Pakistan,Rawalpindi,Sindh,South,P0273,Technology,Storage,Filing Cabinet,1324.62,7,0.07,269.08
4519,2021-05-27 14:00:00,2021-06-02 14:00:00,First Class,C0420,Ahmed,Corporate,Pakistan,Faisalabad,Sindh,West,P0361,Office Supplies,Tables,Smartphone,1214.22,4,0.09,283.29
4520,2021-05-27 15:00:00,2021-05-30 15:00:00,First Class,C0614,Omar,Consumer,Pakistan,Rawalpindi,Punjab,East,P0185,Office Supplies,Accessories,Printer,1294.43,6,0.12,210.05
4521,2021-05-27 16:00:00,2021-06-02 16:00:00,Second Class,C0632,Noor,Consumer,Pakistan,Lahore,Islamabad Capital,Central,P0323,Technology,Phones,Filing Cabinet,498.69,9,0.07,35.55
4522,2021-05-27 17:00:00,2021-06-05 17:00:00,Second Class,C0703,Omar,Corporate,Pakistan,Lahore,Sindh,Central,P0144,Technology,Tables,Filing Cabinet,777.91,9,0.23,167.68
4523,2021-05-27 18:00:00,2021-05-28 18:00:00,Same Day,C0409,Noor,Consumer,Pakistan,Karachi,Punjab,West,P0436,Technology,Storage,Filing Cabinet,148.73,9,0.17,16.77
4524,2021-05-27 19:00:00,2021-06-02 19:00:00,Standard Class,C0982,Ayesha,Corporate,Pakistan,Islamabad,Punjab,West,P0100,Office Supplies,Chairs,Office Chair,1195.89,5,0.11,274.96
4525,2021-05-27 20:00:00,2021-06-05 20:00:00,Standard Class,C0304,Noor,Consumer,Pakistan,Karachi,Punjab,West,P0090,Furniture,Binders,Pen Set,945.55,4,0.0,232.2
4526,2021-05-27 21:00:00,2021-05-31 21:00:00,Standard Class,C0935,Bilal,Home Office,Pakistan,Rawalpindi,Sindh,South,P0472,Office Supplies,Accessories,Printer,1533.4,6,0.1,117.3
4527,2021-05-27 22:00:00,2021-05-29 22:00:00,Second Class,C0559,Bilal,Home Office,Pakistan,Karachi,Sindh,West,P0246,Technology,Binders,Executive Desk,452.45,5,0.25,30.13
4528,2021-05-27 23:00:00,2021-05-31 23:00:00,First Class,C0222,Omar,Corporate,Pakistan,Lahore,Sindh,West,P0239,Technology,Tables,Office Chair,901.78,5,0.22,206.98
4529,2021-05-28 00:00:00,2021-05-29 00:00:00,First Class,C0533,Sara,Corporate,Pakistan,Faisalabad,Punjab,South,P0418,Office Supplies,Tables,Office Chair,402.45,8,0.02,92.47
4530,2021-05-28 01:00:00,2021-05-31 01:00:00,Second Class,C0158,Ayesha,Consumer,Pakistan,Islamabad,Sindh,East,P0212,Technology,Chairs,Filing Cabinet,1247.26,5,0.24,208.34
4531,2021-05-28 02:00:00,2021-06-06 02:00:00,Standard Class,C0348,Fatima,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0081,Technology,Phones,Office Chair,1703.66,1,0.05,387.79
4532,2021-05-28 03:00:00,2021-06-02 03:00:00,Standard Class,C0159,Bilal,Corporate,Pakistan,Faisalabad,Sindh,Central,P0115,Technology,Chairs,Pen Set,1542.61,5,0.3,364.22
4533,2021-05-28 04:00:00,2021-06-03 04:00:00,Same Day,C0889,Ayesha,Home Office,Pakistan,Rawalpindi,Sindh,South,P0276,Technology,Phones,Pen Set,1891.19,5,0.26,304.63
4534,2021-05-28 05:00:00,2021-05-31 05:00:00,Same Day,C0884,Bilal,Home Office,Pakistan,Rawalpindi,Islamabad Capital,South,P0080,Technology,Tables,Pen Set,1944.87,5,0.27,364.29
4535,2021-05-28 06:00:00,2021-06-02 06:00:00,Standard Class,C0922,Bilal,Corporate,Pakistan,Rawalpindi,Sindh,East,P0056,Furniture,Chairs,Executive Desk,1555.47,3,0.23,268.65
4536,2021-05-28 07:00:00,2021-06-05 07:00:00,Second Class,C0235,Ahmed,Home Office,Pakistan,Karachi,Sindh,East,P0179,Office Supplies,Binders,Office Chair,609.27,9,0.21,51.74
4537,2021-05-28 08:00:00,2021-06-03 08:00:00,Standard Class,C0662,Omar,Corporate,Pakistan,Rawalpindi,Sindh,West,P0309,Office Supplies,Binders,Pen Set,477.56,5,0.07,65.54
4538,2021-05-28 09:00:00,2021-06-01 09:00:00,Same Day,C0405,Omar,Consumer,Pakistan,Rawalpindi,Sindh,South,P0049,Office Supplies,Tables,Office Chair,922.72,2,0.18,171.88
4539,2021-05-28 10:00:00,2021-05-30 10:00:00,Standard Class,C0257,Bilal,Home Office,Pakistan,Karachi,Punjab,East,P0260,Furniture,Chairs,Filing Cabinet,1988.07,5,0.21,342.05
4540,2021-05-28 11:00:00,2021-06-06 11:00:00,Second Class,C0677,Ahmed,Home Office,Pakistan,Faisalabad,Sindh,Central,P0274,Furniture,Tables,Printer,854.7,9,0.09,79.5
4541,2021-05-28 12:00:00,2021-05-29 12:00:00,First Class,C0589,Bilal,Consumer,Pakistan,Lahore,Islamabad Capital,West,P0292,Office Supplies,Binders,Pen Set,438.18,8,0.12,101.64
4542,2021-05-28 13:00:00,2021-05-29 13:00:00,Second Class,C0597,Fatima,Consumer,Pakistan,Islamabad,Islamabad Capital,South,P0373,Office Supplies,Binders,Executive Desk,1891.47,6,0.28,391.18
4543,2021-05-28 14:00:00,2021-06-01 14:00:00,Second Class,C0558,Ahmed,Home Office,Pakistan,Rawalpindi,Punjab,Central,P0291,Office Supplies,Tables,Filing Cabinet,802.54,9,0.12,51.11
4544,2021-05-28 15:00:00,2021-06-04 15:00:00,Same Day,C0905,Bilal,Home Office,Pakistan,Rawalpindi,Sindh,East,P0030,Technology,Tables,Office Chair,1397.25,7,0.09,166.02
4545,2021-05-28 16:00:00,2021-05-29 16:00:00,Second Class,C0913,Noor,Corporate,Pakistan,Rawalpindi,Islamabad Capital,West,P0374,Furniture,Storage,Pen Set,1586.9,2,0.03,395.31
4546,2021-05-28 17:00:00,2021-06-06 17:00:00,Second Class,C0047,Sara,Corporate,Pakistan,Karachi,Punjab,Central,P0252,Furniture,Chairs,Executive Desk,1694.15,1,0.1,216.79
4547,2021-05-28 18:00:00,2021-06-01 18:00:00,Same Day,C0213,Noor,Home Office,Pakistan,Karachi,Sindh,South,P0063,Technology,Storage,Smartphone,1651.5,3,0.18,301.71
4548,2021-05-28 19:00:00,2021-05-31 19:00:00,Same Day,C0479,Sara,Corporate,Pakistan,Karachi,Punjab,Central,P0082,Furniture,Tables,Pen Set,1680.68,4,0.04,117.88
4549,2021-05-28 20:00:00,2021-05-29 20:00:00,First Class,C0487,Ahmed,Consumer,Pakistan,Islamabad,Sindh,West,P0405,Office Supplies,Accessories,Pen Set,1351.92,9,0.18,151.66
4550,2021-05-28 21:00:00,2021-06-01 21:00:00,Standard Class,C0571,Noor,Corporate,Pakistan,Lahore,Punjab,South,P0436,Furniture,Binders,Office Chair,837.47,5,0.22,189.61
4551,2021-05-28 22:00:00,2021-06-06 22:00:00,Second Class,C0566,Fatima,Corporate,Pakistan,Rawalpindi,Punjab,South,P0480,Technology,Phones,Printer,1351.21,2,0.23,205.53
4552,2021-05-28 23:00:00,2021-06-03 23:00:00,Same Day,C0342,Ayesha,Home Office,Pakistan,Faisalabad,Islamabad Capital,Central,P0325,Office Supplies,Chairs,Office Chair,1681.63,5,0.3,361.59
4553,2021-05-29 00:00:00,2021-06-04 00:00:00,First Class,C0524,Noor,Corporate,Pakistan,Rawalpindi,Islamabad Capital,West,P0381,Furniture,Chairs,Printer,733.75,2,0.13,37.81
4554,2021-05-29 01:00:00,2021-05-30 01:00:00,Standard Class,C0704,Omar,Home Office,Pakistan,Rawalpindi,Punjab,South,P0169,Office Supplies,Binders,Smartphone,628.19,9,0.01,115.1
4555,2021-05-29 02:00:00,2021-05-31 02:00:00,Same Day,C0503,Ayesha,Home Office,Pakistan,Rawalpindi,Sindh,West,P0310,Furniture,Phones,Filing Cabinet,720.23,6,0.26,79.21
4556,2021-05-29 03:00:00,2021-06-04 03:00:00,Standard Class,C0006,Ayesha,Home Office,Pakistan,Rawalpindi,Sindh,East,P0343,Office Supplies,Storage,Filing Cabinet,1125.0,5,0.03,249.92
4557,2021-05-29 04:00:00,2021-05-31 04:00:00,Standard Class,C0821,Sara,Consumer,Pakistan,Lahore,Sindh,Central,P0158,Technology,Phones,Pen Set,152.27,2,0.26,36.36
4558,2021-05-29 05:00:00,2021-06-01 05:00:00,Second Class,C0144,Sara,Corporate,Pakistan,Faisalabad,Sindh,West,P0475,Technology,Accessories,Filing Cabinet,1568.99,7,0.29,294.22
4559,2021-05-29 06:00:00,2021-06-02 06:00:00,Second Class,C0858,Bilal,Corporate,Pakistan,Karachi,Sindh,East,P0056,Furniture,Tables,Executive Desk,320.76,7,0.27,25.41
4560,2021-05-29 07:00:00,2021-06-03 07:00:00,Same Day,C0261,Fatima,Corporate,Pakistan,Faisalabad,Islamabad Capital,East,P0335,Furniture,Phones,Printer,309.04,2,0.29,44.38
4561,2021-05-29 08:00:00,2021-06-07 08:00:00,Standard Class,C0585,Sara,Home Office,Pakistan,Rawalpindi,Punjab,West,P0425,Office Supplies,Phones,Office Chair,435.44,6,0.01,62.22
4562,2021-05-29 09:00:00,2021-06-02 09:00:00,Same Day,C0686,Sara,Consumer,Pakistan,Faisalabad,Islamabad Capital,West,P0142,Technology,Tables,Executive Desk,1175.01,3,0.0,253.87
4563,2021-05-29 10:00:00,2021-06-07 10:00:00,Same Day,C0232,Bilal,Home Office,Pakistan,Rawalpindi,Sindh,Central,P0149,Office Supplies,Binders,Executive Desk,606.86,8,0.06,86.25
4564,2021-05-29 11:00:00,2021-06-01 11:00:00,Standard Class,C0270,Fatima,Corporate,Pakistan,Faisalabad,Punjab,Central,P0376,Technology,Chairs,Office Chair,767.78,5,0.24,89.47
4565,2021-05-29 12:00:00,2021-06-06 12:00:00,Same Day,C0940,Noor,Home Office,Pakistan,Islamabad,Sindh,South,P0226,Office Supplies,Binders,Smartphone,1866.72,8,0.03,321.58
4566,2021-05-29 13:00:00,2021-05-30 13:00:00,Standard Class,C0447,Ahmed,Home Office,Pakistan,Faisalabad,Sindh,Central,P0474,Office Supplies,Accessories,Filing Cabinet,1702.04,7,0.22,305.37
4567,2021-05-29 14:00:00,2021-06-07 14:00:00,Standard Class,C0874,Noor,Corporate,Pakistan,Karachi,Punjab,West,P0025,Office Supplies,Binders,Smartphone,1711.77,8,0.0,362.88
4568,2021-05-29 15:00:00,2021-06-07 15:00:00,Standard Class,C0222,Omar,Home Office,Pakistan,Karachi,Sindh,South,P0178,Furniture,Phones,Smartphone,1176.4,1,0.22,270.68
4569,2021-05-29 16:00:00,2021-05-31 16:00:00,Standard Class,C0052,Omar,Home Office,Pakistan,Faisalabad,Islamabad Capital,East,P0365,Technology,Phones,Filing Cabinet,1739.61,6,0.08,396.62
4570,2021-05-29 17:00:00,2021-06-02 17:00:00,First Class,C0116,Sara,Consumer,Pakistan,Faisalabad,Islamabad Capital,East,P0095,Furniture,Chairs,Smartphone,1568.2,3,0.13,274.98
4571,2021-05-29 18:00:00,2021-06-06 18:00:00,Standard Class,C0538,Ayesha,Home Office,Pakistan,Lahore,Islamabad Capital,West,P0053,Furniture,Accessories,Executive Desk,1908.81,5,0.29,295.59
4572,2021-05-29 19:00:00,2021-06-05 19:00:00,Second Class,C0565,Omar,Consumer,Pakistan,Faisalabad,Sindh,South,P0304,Office Supplies,Tables,Pen Set,175.52,2,0.17,36.9
4573,2021-05-29 20:00:00,2021-05-30 20:00:00,Second Class,C0877,Ahmed,Corporate,Pakistan,Karachi,Islamabad Capital,South,P0070,Technology,Tables,Office Chair,106.02,4,0.02,11.81
4574,2021-05-29 21:00:00,2021-06-03 21:00:00,Second Class,C0541,Sara,Consumer,Pakistan,Islamabad,Sindh,Central,P0176,Furniture,Storage,Pen Set,391.31,6,0.26,78.88
4575,2021-05-29 22:00:00,2021-06-05 22:00:00,Standard Class,C0019,Bilal,Home Office,Pakistan,Karachi,Sindh,East,P0132,Office Supplies,Accessories,Executive Desk,1861.72,1,0.1,281.53
4576,2021-05-29 23:00:00,2021-06-02 23:00:00,Second Class,C0815,Omar,Corporate,Pakistan,Lahore,Islamabad Capital,East,P0408,Technology,Accessories,Pen Set,1230.85,2,0.18,91.98
4577,2021-05-30 00:00:00,2021-05-31 00:00:00,First Class,C0392,Ayesha,Home Office,Pakistan,Faisalabad,Islamabad Capital,Central,P0490,Technology,Phones,Executive Desk,880.92,2,0.21,176.69
4578,2021-05-30 01:00:00,2021-06-08 01:00:00,Same Day,C0791,Bilal,Home Office,Pakistan,Islamabad,Sindh,East,P0415,Furniture,Storage,Printer,1049.79,9,0.23,188.64
4579,2021-05-30 02:00:00,2021-06-04 02:00:00,Standard Class,C0629,Ali,Consumer,Pakistan,Karachi,Sindh,Central,P0339,Office Supplies,Tables,Filing Cabinet,1667.73,5,0.13,110.88
4580,2021-05-30 03:00:00,2021-06-01 03:00:00,Second Class,C0618,Ali,Home Office,Pakistan,Islamabad,Sindh,East,P0459,Furniture,Accessories,Filing Cabinet,1861.76,5,0.23,260.78
4581,2021-05-30 04:00:00,2021-06-07 04:00:00,First Class,C0419,Ali,Consumer,Pakistan,Rawalpindi,Sindh,East,P0413,Technology,Accessories,Pen Set,1472.91,6,0.04,216.96
4582,2021-05-30 05:00:00,2021-06-01 05:00:00,Same Day,C0991,Bilal,Corporate,Pakistan,Karachi,Islamabad Capital,East,P0389,Furniture,Chairs,Executive Desk,1531.7,3,0.16,276.78
4583,2021-05-30 06:00:00,2021-06-02 06:00:00,First Class,C0309,Ali,Corporate,Pakistan,Rawalpindi,Sindh,Central,P0338,Office Supplies,Tables,Filing Cabinet,674.74,9,0.01,125.3
4584,2021-05-30 07:00:00,2021-05-31 07:00:00,Second Class,C0739,Noor,Home Office,Pakistan,Islamabad,Sindh,East,P0451,Technology,Chairs,Printer,960.72,3,0.12,84.64
4585,2021-05-30 08:00:00,2021-06-01 08:00:00,First Class,C0864,Ali,Consumer,Pakistan,Faisalabad,Sindh,East,P0360,Office Supplies,Storage,Pen Set,1776.16,4,0.11,100.78
4586,2021-05-30 09:00:00,2021-06-06 09:00:00,Same Day,C0186,Sara,Home Office,Pakistan,Faisalabad,Sindh,South,P0331,Office Supplies,Accessories,Office Chair,1582.57,9,0.29,330.46
4587,2021-05-30 10:00:00,2021-06-01 10:00:00,Second Class,C0261,Fatima,Home Office,Pakistan,Faisalabad,Sindh,East,P0213,Technology,Storage,Smartphone,1384.33,8,0.12,340.99
4588,2021-05-30 11:00:00,2021-06-05 11:00:00,Same Day,C0528,Noor,Home Office,Pakistan,Rawalpindi,Punjab,West,P0478,Office Supplies,Binders,Filing Cabinet,177.23,6,0.27,42.21
4589,2021-05-30 12:00:00,2021-06-02 12:00:00,First Class,C0273,Ayesha,Home Office,Pakistan,Faisalabad,Punjab,East,P0211,Office Supplies,Chairs,Executive Desk,127.04,8,0.13,19.08
4590,2021-05-30 13:00:00,2021-06-03 13:00:00,Standard Class,C0160,Fatima,Consumer,Pakistan,Lahore,Punjab,East,P0437,Office Supplies,Tables,Filing Cabinet,304.3,1,0.16,47.41
4591,2021-05-30 14:00:00,2021-06-07 14:00:00,Standard Class,C0870,Sara,Home Office,Pakistan,Karachi,Islamabad Capital,South,P0345,Technology,Accessories,Executive Desk,1183.71,4,0.11,279.49
4592,2021-05-30 15:00:00,2021-06-02 15:00:00,Standard Class,C0762,Ayesha,Corporate,Pakistan,Karachi,Sindh,South,P0064,Office Supplies,Binders,Pen Set,1095.95,4,0.19,174.07
4593,2021-05-30 16:00:00,2021-06-05 16:00:00,Standard Class,C0224,Sara,Consumer,Pakistan,Islamabad,Islamabad Capital,Central,P0035,Furniture,Binders,Pen Set,1888.25,2,0.22,199.27
4594,2021-05-30 17:00:00,2021-05-31 17:00:00,Same Day,C0256,Ahmed,Home Office,Pakistan,Rawalpindi,Sindh,Central,P0012,Furniture,Tables,Smartphone,1404.78,2,0.24,260.61
4595,2021-05-30 18:00:00,2021-06-06 18:00:00,Standard Class,C0180,Ayesha,Consumer,Pakistan,Karachi,Punjab,West,P0431,Office Supplies,Storage,Filing Cabinet,623.25,9,0.21,90.65
4596,2021-05-30 19:00:00,2021-06-07 19:00:00,Same Day,C0020,Noor,Home Office,Pakistan,Rawalpindi,Sindh,South,P0346,Furniture,Binders,Smartphone,364.92,6,0.1,75.54
4597,2021-05-30 20:00:00,2021-06-07 20:00:00,Second Class,C0624,Fatima,Corporate,Pakistan,Islamabad,Islamabad Capital,Central,P0311,Furniture,Phones,Executive Desk,1706.59,7,0.1,352.69
4598,2021-05-30 21:00:00,2021-06-02 21:00:00,Standard Class,C0632,Ali,Corporate,Pakistan,Faisalabad,Islamabad Capital,Central,P0248,Technology,Tables,Printer,946.27,4,0.1,224.45
4599,2021-05-30 22:00:00,2021-05-31 22:00:00,Same Day,C0706,Sara,Corporate,Pakistan,Islamabad,Sindh,Central,P0112,Office Supplies,Binders,Printer,1324.27,3,0.01,102.72
4600,2021-05-30 23:00:00,2021-06-08 23:00:00,Standard Class,C0468,Ali,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0325,Technology,Tables,Office Chair,1152.03,3,0.28,177.72
4601,2021-05-31 00:00:00,2021-06-06 00:00:00,Standard Class,C0623,Ayesha,Corporate,Pakistan,Faisalabad,Punjab,South,P0467,Office Supplies,Tables,Executive Desk,259.54,5,0.06,53.77
4602,2021-05-31 01:00:00,2021-06-09 01:00:00,Standard Class,C0210,Fatima,Home Office,Pakistan,Faisalabad,Sindh,West,P0091,Furniture,Accessories,Executive Desk,161.26,6,0.05,22.09
4603,2021-05-31 02:00:00,2021-06-07 02:00:00,Same Day,C0513,Bilal,Home Office,Pakistan,Faisalabad,Punjab,South,P0294,Technology,Storage,Executive Desk,785.19,2,0.17,137.7
4604,2021-05-31 03:00:00,2021-06-01 03:00:00,First Class,C0058,Noor,Home Office,Pakistan,Islamabad,Punjab,South,P0029,Technology,Storage,Pen Set,755.02,7,0.01,161.13
4605,2021-05-31 04:00:00,2021-06-01 04:00:00,Standard Class,C0093,Omar,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0012,Furniture,Accessories,Pen Set,1363.91,7,0.25,197.32
4606,2021-05-31 05:00:00,2021-06-06 05:00:00,Standard Class,C0221,Bilal,Consumer,Pakistan,Rawalpindi,Sindh,West,P0147,Furniture,Tables,Printer,1282.79,1,0.26,168.89
4607,2021-05-31 06:00:00,2021-06-05 06:00:00,Second Class,C0723,Ayesha,Corporate,Pakistan,Islamabad,Punjab,East,P0137,Office Supplies,Tables,Printer,1939.43,7,0.12,167.01
